Date,Time,RSSI(dB),RxBt(V),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),VFAS(V),Curr(A),A2(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-05-06,12:43:11.290,75,4.9,426,0.00,0.00,0.00,0.00,10005,3.57,14.30,27.5,10.3,173,-246,89,340,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.390,71,4.9,427,0.00,0.00,0.00,0.00,10005,3.57,14.30,29.9,10.3,116,-323,66,-40,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.490,71,4.9,427,0.00,0.00,0.00,0.00,20005,3.57,14.30,29.9,10.3,-7,-425,179,-663,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.590,71,4.9,428,0.00,0.00,0.00,0.00,20005,3.57,14.30,29.9,10.3,-9,-363,347,-776,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.690,71,4.9,430,0.00,0.00,0.00,0.00,30005,3.57,14.30,31.6,10.3,52,-109,502,-453,1024,204,-1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.790,69,4.9,430,0.00,0.00,0.00,0.00,10005,3.57,14.30,31.6,10.3,215,12,471,343,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.890,69,4.9,433,0.00,0.00,0.00,0.00,10005,3.57,14.30,41.7,10.3,286,-75,450,628,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:11.990,69,4.9,433,0.00,0.00,0.00,0.00,20005,3.57,14.30,49.6,10.3,286,8,321,611,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:12.090,69,4.9,435,0.00,0.00,0.00,0.00,20005,3.57,14.30,49.6,10.3,226,9,183,530,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:12.190,69,4.9,436,0.00,0.00,0.00,0.00,30005,3.57,14.30,47.1,10.3,122,-16,310,427,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:12.290,70,4.9,436,0.00,0.00,0.00,0.00,10005,3.57,14.30,47.1,10.3,94,-178,381,368,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:12.390,70,4.9,438,0.00,0.00,0.00,0.00,10005,3.55,14.20,40.8,10.3,85,-237,314,406,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:12.490,70,4.9,438,0.00,0.00,0.00,0.00,20005,3.55,14.20,40.8,10.3,86,-259,-26,482,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:12.590,70,4.9,440,0.00,0.00,0.00,0.00,20005,3.55,14.20,42.1,10.3,66,-265,-46,385,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:12.690,56,4.9,440,0.00,0.00,0.00,0.00,30005,3.55,14.20,42.1,10.3,63,-260,65,10,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:12.790,56,4.9,442,0.00,0.00,0.00,0.00,10005,3.55,14.20,34.2,10.3,119,-293,-4,10,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:12.890,56,4.9,443,0.00,0.00,0.00,0.00,10005,3.55,14.20,28.0,10.3,139,-305,14,119,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:12.990,56,4.9,443,0.00,0.00,0.00,0.00,20005,3.55,14.20,28.0,10.3,173,-303,-4,187,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:13.090,56,4.9,444,0.00,0.00,0.00,0.00,20005,3.55,14.20,24.4,10.3,280,-285,-107,317,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:13.190,60,4.9,444,0.00,0.00,0.00,0.00,30005,3.55,14.20,24.4,10.3,328,-257,-195,371,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:13.290,60,4.9,445,0.00,0.00,0.00,0.00,30005,3.55,14.20,22.7,10.3,289,-256,-125,372,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:13.390,60,4.9,446,0.00,0.00,0.00,0.00,10005,3.55,14.30,18.7,10.3,204,-276,29,375,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:13.490,60,4.9,446,0.00,0.00,0.00,0.00,20005,3.55,14.30,18.7,10.3,185,-311,145,418,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:13.590,69,4.9,447,0.00,0.00,0.00,0.00,20005,3.57,14.30,20.3,10.3,144,-288,144,420,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:13.690,69,4.9,447,0.00,0.00,0.00,0.00,30005,3.57,14.30,27.2,10.3,75,-288,201,325,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:13.790,69,4.9,448,0.00,0.00,0.00,0.00,10005,3.57,14.30,27.2,10.3,69,-285,69,210,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:13.890,69,4.9,450,0.00,0.00,0.00,0.00,10005,3.57,14.30,32.0,10.3,106,-234,-28,229,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:13.990,71,4.9,450,0.00,0.00,0.00,0.00,20005,3.57,14.30,32.0,10.3,181,-194,-31,346,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:14.090,71,4.9,451,0.00,0.00,0.00,0.00,20005,3.57,14.40,29.0,10.3,219,-195,-53,391,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000010230,7.3
2018-05-06,12:43:14.190,71,4.9,451,0.00,0.00,0.00,0.00,30005,3.60,14.40,24.8,10.3,274,-192,-17,460,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000010230,7.3
2018-05-06,12:43:14.290,71,4.9,452,0.00,0.00,0.00,0.00,30005,3.60,14.40,24.8,10.3,199,-263,375,510,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000010230,7.3
2018-05-06,12:43:14.390,71,4.9,454,0.00,0.00,0.00,0.00,10005,3.60,14.40,23.7,10.3,195,-576,562,125,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000010230,7.3
2018-05-06,12:43:14.490,66,4.9,454,0.00,0.00,0.00,0.00,10005,3.60,14.40,23.7,10.3,227,-467,580,9,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000010230,7.3
2018-05-06,12:43:14.590,66,4.9,457,0.00,0.00,0.00,0.00,20005,3.60,14.40,38.9,10.3,295,-276,590,354,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000010230,7.3
2018-05-06,12:43:14.690,66,4.9,459,0.00,0.00,0.00,0.00,30005,3.57,14.30,54.7,10.3,311,-172,559,606,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:14.790,66,4.9,459,0.00,0.00,0.00,0.00,10005,3.57,14.30,54.7,10.3,308,-326,562,658,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:14.890,64,4.9,462,0.00,0.00,0.00,0.00,10005,3.57,14.30,61.4,10.3,328,-370,509,672,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:14.990,64,4.9,462,0.00,0.00,0.00,0.00,20005,3.55,14.30,61.4,10.3,370,-430,412,667,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:15.090,64,4.9,465,0.00,0.00,0.00,0.00,20005,3.55,14.20,61.5,10.3,229,-515,483,640,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.190,64,4.9,465,0.00,0.00,0.00,0.00,30005,3.52,14.10,55.3,10.3,221,-536,487,576,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.290,64,4.9,467,0.00,0.00,0.00,0.00,30005,3.52,14.10,55.3,10.3,206,-459,490,574,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.390,63,4.9,470,0.00,0.00,0.00,0.00,10005,3.52,14.00,52.3,10.3,212,-362,456,478,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.490,63,4.9,470,0.00,0.00,0.00,0.00,20005,3.50,14.00,52.3,10.3,212,-362,412,472,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.590,63,4.9,472,0.00,0.00,0.00,0.00,20005,3.50,14.00,51.5,10.3,210,-434,409,507,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.690,63,4.9,474,0.00,0.00,0.00,0.00,30005,3.50,13.90,49.2,10.3,209,-414,405,542,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.790,72,4.9,474,0.00,0.00,0.00,0.00,30005,3.50,13.90,49.2,10.3,187,-362,476,521,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.890,72,4.9,476,0.00,0.00,0.00,0.00,10005,3.47,13.90,47.3,10.3,164,-384,526,458,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:15.990,72,4.9,476,0.00,0.00,0.00,0.00,20005,3.47,13.90,47.3,10.3,102,-399,543,171,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.090,72,4.9,479,0.00,0.00,0.00,0.00,20005,3.47,13.90,50.0,10.3,-24,-239,548,-346,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.190,72,4.9,479,0.00,0.00,0.00,0.00,30005,3.45,13.80,50.0,10.3,-254,-174,-111,-846,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.290,69,4.9,479,0.00,0.00,0.00,0.00,10005,3.45,13.80,54.5,10.3,-400,-101,-182,-936,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.390,69,4.9,482,0.00,0.00,0.00,0.00,10005,3.45,13.80,44.0,10.3,-472,-120,123,-898,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.490,69,4.9,482,0.00,0.00,0.00,0.00,20005,3.45,13.80,44.0,10.3,-321,-160,281,-576,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.590,69,4.9,483,0.00,0.00,0.00,0.00,20005,3.45,13.80,31.2,10.3,-264,-180,317,-66,1024,204,-2,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.690,65,4.9,483,0.00,0.00,0.00,0.00,30005,3.45,13.80,33.5,10.3,-235,-257,349,-34,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.790,65,4.9,486,0.00,0.00,0.00,0.00,10005,3.45,13.80,33.5,10.3,-397,-461,404,-559,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.890,65,4.9,488,0.00,0.00,0.00,0.00,10005,3.45,13.80,38.6,10.3,-417,-461,226,-742,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:16.990,65,4.9,488,0.00,0.00,0.00,0.00,20005,3.47,13.80,38.6,10.3,-417,-478,212,-764,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.090,65,4.9,489,0.00,0.00,0.00,0.00,20005,3.47,13.90,41.4,10.3,-326,-413,261,-661,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.190,65,4.9,491,0.00,0.00,0.00,0.00,30005,3.47,13.90,38.4,10.3,-217,-243,265,-349,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.290,65,4.9,491,0.00,0.00,0.00,0.00,10005,3.47,13.90,38.4,10.3,-175,-141,265,-152,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.390,65,4.9,492,0.00,0.00,0.00,0.00,10005,3.47,13.90,36.6,10.3,-157,-131,136,-298,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.490,65,4.9,492,0.00,0.00,0.00,0.00,20005,3.47,13.90,36.6,10.3,-223,-191,98,-498,1024,204,-1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.590,68,4.9,494,0.00,0.00,0.00,0.00,20005,3.47,13.90,33.9,10.3,-250,-249,183,-562,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.690,68,4.9,495,0.00,0.00,0.00,0.00,30005,3.50,14.00,30.4,10.3,-209,-217,186,-500,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.790,68,4.9,495,0.00,0.00,0.00,0.00,10005,3.50,14.00,30.4,10.3,-177,-128,46,-321,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x000000000001A030,7.3
2018-05-06,12:43:17.890,68,4.9,496,0.00,0.00,0.00,0.00,10005,3.50,14.00,30.5,10.3,-200,-86,-103,-170,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:17.990,64,4.9,496,0.00,0.00,0.00,0.00,20005,3.50,14.00,30.5,10.3,-197,3,-144,9,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.090,64,4.9,497,0.00,0.00,0.00,0.00,20005,3.52,14.10,25.8,10.3,-174,-33,-112,-69,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.190,64,4.9,498,0.00,0.00,0.00,0.00,30005,3.52,14.10,20.2,10.3,-107,6,12,317,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.290,64,4.9,498,0.00,0.00,0.00,0.00,10005,3.52,14.10,20.2,10.3,-152,-151,442,201,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.390,61,4.9,500,0.00,0.00,0.00,0.00,10005,3.55,14.20,20.6,10.3,-174,-144,507,-231,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.490,61,4.9,500,0.00,0.00,0.00,0.00,20005,3.55,14.20,20.6,10.3,-192,-144,344,-588,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.590,61,4.9,502,0.00,0.00,0.00,0.00,20005,3.55,14.20,36.1,10.3,-190,-154,46,-613,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.690,61,4.9,504,0.00,0.00,0.00,0.00,30005,3.55,14.20,43.5,10.3,-189,-155,99,-531,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.790,61,4.9,504,0.00,0.00,0.00,0.00,10005,3.55,14.20,43.5,10.3,-147,-175,187,-529,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.890,71,4.9,505,0.00,0.00,0.00,0.00,10005,3.55,14.20,35.4,10.3,-109,-174,95,-416,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:18.990,71,4.9,505,0.00,0.00,0.00,0.00,20005,3.55,14.20,32.0,10.3,-90,-189,-1,-371,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.090,71,4.9,506,0.00,0.00,0.00,0.00,30005,3.55,14.20,32.0,10.3,-98,-249,-23,-391,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.190,71,4.9,506,0.00,0.00,0.00,0.00,30005,3.55,14.20,27.1,10.3,-120,-340,-25,-388,1024,204,-2,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.290,73,4.9,507,0.00,0.00,0.00,0.00,30005,3.55,14.20,27.1,10.3,-123,-385,92,-391,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.390,73,4.9,508,0.00,0.00,0.00,0.00,10005,3.55,14.20,23.8,10.3,-126,-404,283,-307,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.490,73,4.9,508,0.00,0.00,0.00,0.00,20005,3.55,14.20,26.5,10.3,-121,-351,364,-110,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.590,73,4.9,510,0.00,0.00,0.00,0.00,20005,3.55,14.20,26.5,10.3,-118,-311,398,6,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.690,73,4.9,513,0.00,0.00,0.00,0.00,30005,3.55,14.20,37.1,10.3,-118,-78,177,-65,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.790,75,4.9,513,0.00,0.00,0.00,0.00,10005,3.55,14.20,37.1,10.3,-123,-83,49,-219,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.890,75,4.9,514,0.00,0.00,0.00,0.00,10005,3.55,14.20,41.0,10.3,-124,-66,-25,-222,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:19.990,75,4.9,515,0.00,0.00,0.00,0.00,20005,3.55,14.20,33.2,10.3,-129,-66,1,-164,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.090,75,4.9,515,0.00,0.00,0.00,0.00,20005,3.55,14.20,33.2,10.3,-127,-72,-82,-141,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.190,66,4.9,515,0.00,0.00,0.00,0.00,30005,3.55,14.20,25.4,10.3,-149,-35,-146,-12,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.290,66,4.9,516,0.00,0.00,0.00,0.00,10005,3.55,14.20,25.4,10.3,-47,3,-146,235,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.390,66,4.9,517,0.00,0.00,0.00,0.00,10005,3.55,14.20,19.5,10.3,-18,6,-185,649,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.490,66,4.9,517,0.00,0.00,0.00,0.00,20005,3.57,14.20,19.5,10.3,9,-87,322,803,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.590,65,4.9,518,0.00,0.00,0.00,0.00,20005,3.57,14.30,16.7,10.3,12,-149,462,751,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:20.690,65,4.9,518,0.00,0.00,0.00,0.00,30005,3.57,14.30,16.7,10.3,-7,-149,497,327,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:20.790,65,4.9,521,0.00,0.00,0.00,0.00,10005,3.57,14.30,30.0,10.3,-30,-104,498,-60,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012230,7.3
2018-05-06,12:43:20.890,65,4.9,523,0.00,0.00,0.00,0.00,10005,3.55,14.20,45.9,10.3,-97,-132,462,-475,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:20.990,65,4.9,523,0.00,0.00,0.00,0.00,20005,3.55,14.20,45.9,10.3,-141,-177,-90,-708,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.090,68,4.9,525,0.00,0.00,0.00,0.00,20005,3.55,14.20,53.1,10.3,-227,-215,-31,-766,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.190,68,4.9,525,0.00,0.00,0.00,0.00,30005,3.55,14.20,37.8,10.3,-317,-289,228,-748,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.290,68,4.9,526,0.00,0.00,0.00,0.00,30005,3.55,14.20,37.8,10.3,-300,-396,396,-658,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.390,68,4.9,526,0.00,0.00,0.00,0.00,10005,3.52,14.10,32.7,10.3,-249,-431,442,-424,1024,204,-1,5,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.490,56,4.9,528,0.00,0.00,0.00,0.00,10005,3.52,14.10,32.7,10.3,-312,-434,465,-455,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.590,56,4.9,531,0.00,0.00,0.00,0.00,20005,3.52,14.10,42.0,10.3,-292,-373,458,-495,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.690,56,4.9,531,0.00,0.00,0.00,0.00,30005,3.52,14.10,42.0,10.3,-209,-186,412,-181,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.790,56,4.9,533,0.00,0.00,0.00,0.00,30005,3.52,14.10,50.0,10.3,-164,-112,317,-99,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.890,56,4.9,535,0.00,0.00,0.00,0.00,10005,3.50,14.00,51.5,10.3,-164,-132,208,-166,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:21.990,69,4.9,535,0.00,0.00,0.00,0.00,20005,3.50,14.00,51.5,10.3,-163,-320,228,-223,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.090,69,4.9,537,0.00,0.00,0.00,0.00,20005,3.50,14.00,44.1,10.3,-140,-141,215,-20,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.190,69,4.9,537,0.00,0.00,0.00,0.00,30005,3.50,14.00,44.1,10.3,-90,-3,129,325,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.290,69,4.9,538,0.00,0.00,0.00,0.00,30005,3.50,14.00,37.6,10.3,-146,-140,502,400,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.390,60,4.9,538,0.00,0.00,0.00,0.00,10005,3.50,14.00,33.7,10.3,-89,-158,585,342,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.490,60,4.9,540,0.00,0.00,0.00,0.00,20005,3.50,14.00,33.7,10.3,-50,-70,589,343,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.590,60,4.9,543,0.00,0.00,0.00,0.00,20005,3.47,13.90,44.0,10.3,-52,-46,589,9,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.690,60,4.9,543,0.00,0.00,0.00,0.00,30005,3.47,13.90,44.0,10.3,-33,-3,588,-82,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.790,66,4.9,546,0.00,0.00,0.00,0.00,30005,3.47,13.90,54.2,10.3,-16,3,570,-104,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.890,66,4.9,548,0.00,0.00,0.00,0.00,10005,3.47,13.90,56.6,10.3,-12,6,532,-188,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:22.990,66,4.9,548,0.00,0.00,0.00,0.00,20005,3.47,13.90,56.6,10.3,-10,-38,254,-469,1024,204,-1,3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:43:23.090,66,4.9,550,0.00,0.00,0.00,0.00,20005,3.47,13.90,54.1,10.3,-10,-114,-290,-646,1024,204,-1,4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
